emp_no,first_name,last_name,birth_date,title,to_date,from_date
42380,Gou,Dulli,1952-10-06,Senior Staff,9999-01-01,2001-04-11
42387,Ashish,Rouquie,1955-12-04,Engineer,9999-01-01,1998-09-08
42389,Eric,Hinsberger,1955-03-03,Technique Leader,9999-01-01,1985-04-06
42393,Gill,Randi,1954-02-26,Senior Staff,9999-01-01,2001-01-23
42398,Georgy,Karlin,1952-03-22,Senior Staff,9999-01-01,1990-01-07
42400,Youpyo,Olano,1954-07-03,Senior Staff,9999-01-01,2000-01-16
42410,Marjo,Falster,1955-01-21,Engineer,9999-01-01,2000-01-09
42419,Heekeun,Shobatake,1952-08-16,Senior Staff,9999-01-01,1997-10-02
42424,Adin,Picco,1953-04-01,Engineer,9999-01-01,1998-09-16
42425,Insup,Ulupinar,1952-11-24,Senior Staff,9999-01-01,1991-02-04
42426,Shietung,Chaudhuri,1952-05-25,Senior Staff,9999-01-01,1996-07-10
42429,Ulf,Sichman,1954-10-02,Technique Leader,9999-01-01,1992-08-16
42434,Diederik,Lagarias,1952-06-22,Senior Staff,9999-01-01,1998-11-09
42437,Avishai,Halevi,1955-04-29,Senior Staff,9999-01-01,1994-11-06
42444,Seongbin,Kobuchi,1954-02-03,Senior Staff,9999-01-01,1994-03-24
42466,Radhakrishnan,Linares,1952-04-28,Senior Staff,9999-01-01,1995-07-30
42468,Torsten,Willoner,1954-01-16,Senior Staff,9999-01-01,1998-01-02
42469,Sham,Hiltgen,1954-11-20,Senior Engineer,9999-01-01,1987-05-26
42478,Kristin,Biros,1952-08-21,Senior Staff,9999-01-01,1986-06-21
42484,Udaiprakash,Carrera,1954-02-14,Engineer,9999-01-01,1998-09-11
42488,Angel,Menhardt,1954-09-24,Senior Staff,9999-01-01,1996-07-18
42498,Limsoon,Bojadziev,1953-04-06,Senior Engineer,9999-01-01,1987-08-14
42499,Palash,Yavatkar,1953-02-19,Senior Staff,9999-01-01,2000-07-09
42500,Marit,Rouquie,1953-09-03,Senior Staff,9999-01-01,2001-12-29
42509,Barry,Bolsens,1953-03-13,Engineer,9999-01-01,1997-10-24
42524,Eric,Lemarechal,1952-08-09,Senior Staff,9999-01-01,1989-08-27
42527,Domenick,Kirkerud,1952-08-17,Senior Staff,9999-01-01,1998-06-19
42540,Sakthirel,Baak,1955-12-24,Engineer,9999-01-01,1997-06-24
42544,Kamakshi,Zucker,1952-10-22,Senior Staff,9999-01-01,1996-05-14
42549,Mitchel,Pell,1955-01-24,Senior Staff,9999-01-01,2002-04-16
42553,Felicidad,Slutz,1955-03-24,Senior Engineer,9999-01-01,1997-06-06
42560,Djenana,Heuter,1955-10-27,Senior Staff,9999-01-01,1996-07-24
42566,Aluzio,Sessa,1955-02-09,Senior Engineer,9999-01-01,1998-04-09
42571,Shahab,Vilarrasa,1955-03-12,Senior Staff,9999-01-01,1999-06-14
42580,Zvonko,Valtorta,1955-04-11,Engineer,9999-01-01,1994-10-01
42587,Youssef,Chartres,1954-01-30,Senior Engineer,9999-01-01,1993-08-13
42605,Claudi,Demir,1955-08-27,Engineer,9999-01-01,1996-04-18
42606,Moti,Hartvigsen,1955-05-10,Senior Staff,9999-01-01,1999-03-18
42614,Atreyi,Bail,1954-12-11,Senior Staff,9999-01-01,1995-07-03
42615,Shigehiro,Asser,1952-09-11,Engineer,9999-01-01,1996-04-29
42617,Thodoros,Kawashimo,1953-12-26,Engineer,9999-01-01,1998-05-05
42623,Tayeb,Decleir,1955-04-13,Engineer,9999-01-01,1997-02-08
42627,Goa,Bierbaum,1953-02-03,Senior Staff,9999-01-01,2002-07-10
42642,Bluma,Broder,1952-03-28,Senior Staff,9999-01-01,1999-04-17
42650,Neven,Horswill,1955-10-06,Senior Staff,9999-01-01,1994-10-22
42657,Jiafu,Peir,1953-08-01,Senior Staff,9999-01-01,2002-03-13
42663,Lech,Barreiro,1952-10-30,Senior Staff,9999-01-01,1994-03-24
42672,Zsolt,Murtafg,1954-07-04,Engineer,9999-01-01,1999-06-16
42680,Fabrizio,Swan,1952-02-09,Senior Engineer,9999-01-01,1989-02-15
42681,Radhakrishnan,Molenkamp,1953-08-14,Engineer,9999-01-01,1997-06-18
42686,Tadanori,Wossner,1953-10-13,Staff,9999-01-01,1999-12-12
42694,Utpal,Fioravanti,1953-05-15,Senior Staff,9999-01-01,1996-05-16
42701,Anwar,Luff,1954-07-09,Staff,9999-01-01,1998-05-12
42708,Hitomi,Petereit,1954-04-15,Senior Staff,9999-01-01,1985-03-03
42713,Gal,Gyimothy,1955-09-24,Senior Engineer,9999-01-01,1990-06-15
42714,Zhigen,Alpay,1953-11-15,Assistant Engineer,9999-01-01,1995-11-14
42716,Fabrizio,Quadeer,1955-06-20,Senior Staff,9999-01-01,1998-10-07
42752,Moty,Lorys,1954-08-02,Staff,9999-01-01,1998-08-20
42753,Alagu,Vickson,1954-08-05,Assistant Engineer,9999-01-01,1997-06-22
42756,Kotesh,Bahk,1955-05-07,Senior Engineer,9999-01-01,1994-06-15
42764,Marit,Preusig,1954-09-09,Senior Staff,9999-01-01,1996-10-09
42765,Filipp,Bresenham,1952-11-25,Senior Staff,9999-01-01,1999-12-18
42775,Sergi,Mitina,1952-08-25,Senior Staff,9999-01-01,1994-03-19
42781,Xinyu,Dechter,1954-05-11,Senior Staff,9999-01-01,2000-06-30
42786,Gift,Mullainathan,1953-05-31,Engineer,9999-01-01,1998-12-02
42788,Geoffrey,Ouhyoung,1952-05-20,Senior Engineer,9999-01-01,1987-10-02
42799,Satyanarayana,Haddadi,1955-11-09,Engineer,9999-01-01,1995-01-24
42814,Arco,Ebeling,1955-07-13,Senior Staff,9999-01-01,1998-05-23
42817,Mohd,Ulupinar,1952-10-29,Senior Staff,9999-01-01,1999-10-21
42818,Radhakrishnan,Jenevein,1955-06-01,Technique Leader,9999-01-01,1988-03-08
42821,Xumin,Anily,1953-04-17,Engineer,9999-01-01,1998-07-11
42823,Mahendra,Grabner,1954-11-28,Senior Staff,9999-01-01,2000-07-29
42824,Candido,Thiran,1953-09-03,Senior Engineer,9999-01-01,1991-11-21
42828,Val,Fiutem,1953-08-04,Senior Engineer,9999-01-01,1986-10-05
42839,Remzi,Cannard,1955-01-03,Senior Staff,9999-01-01,1994-09-10
42841,Jungsoon,Ranon,1954-10-08,Senior Engineer,9999-01-01,1996-11-17
42857,Sedat,Bojadziev,1952-03-16,Engineer,9999-01-01,1996-03-03
42865,Phule,Basawa,1954-09-18,Staff,9999-01-01,1999-01-13
42866,Niteen,Keustermans,1954-11-14,Senior Engineer,9999-01-01,1999-03-18
42872,Larisa,Angot,1954-09-22,Technique Leader,9999-01-01,1995-04-13
42881,Stamatina,Wendorf,1952-11-13,Senior Staff,9999-01-01,1999-02-25
42886,JoAnna,Malabarba,1954-12-24,Senior Engineer,9999-01-01,1986-12-12
42889,Takushi,Fujisawa,1954-08-04,Senior Engineer,9999-01-01,1999-02-02
42890,Zissis,Sadowsky,1953-06-22,Technique Leader,9999-01-01,1999-12-03
42892,Faiza,Suppi,1954-02-16,Senior Staff,9999-01-01,1998-09-05
42912,Jacopo,Gecsei,1953-09-08,Senior Staff,9999-01-01,1997-12-30
42914,Ottavia,Swick,1955-12-30,Engineer,9999-01-01,1994-11-15
42916,Nalini,Stanfel,1954-06-02,Senior Staff,9999-01-01,1998-07-11
42919,Gererd,Swen,1952-05-12,Senior Staff,9999-01-01,2000-07-16
42925,Licheng,Conta,1955-10-27,Technique Leader,9999-01-01,1999-04-02
42927,Zito,Siochi,1953-08-12,Senior Staff,9999-01-01,2001-07-22
42931,Shih,Kroha,1952-07-30,Engineer,9999-01-01,1997-08-18
42936,Chuanti,Nitsche,1952-04-29,Senior Staff,9999-01-01,1992-06-28
42939,Shigeaki,Ciolek,1955-03-22,Technique Leader,9999-01-01,1994-03-14
42942,Mansur,Bolotov,1952-10-11,Assistant Engineer,9999-01-01,1998-08-02
42944,Tzvetan,Litecky,1955-02-07,Senior Staff,9999-01-01,1996-09-28
42948,Youngkon,Bellone,1952-04-14,Technique Leader,9999-01-01,1997-03-24
42953,Emdad,Erev,1952-02-13,Senior Staff,9999-01-01,1999-03-08
42970,Zijian,Businaro,1954-09-06,Senior Staff,9999-01-01,1997-03-21
42973,Masasuke,Nastansky,1954-03-22,Senior Staff,9999-01-01,2000-09-30
42981,Boguslaw,Colorni,1955-07-12,Senior Staff,9999-01-01,2000-03-11
43008,Takanari,Emmerich,1954-08-15,Engineer,9999-01-01,1997-12-29
43013,Mechthild,Petersohn,1953-02-26,Senior Staff,9999-01-01,1990-07-26
43014,Vitali,Olivero,1954-07-18,Senior Staff,9999-01-01,1997-04-22
43018,Arvind,Heering,1953-02-11,Engineer,9999-01-01,1998-01-07
43021,Radoslaw,Krider,1955-02-18,Senior Engineer,9999-01-01,1989-02-04
43025,Giri,Rabejac,1954-03-26,Senior Engineer,9999-01-01,1991-04-10
43028,Akeel,Bierbaum,1955-01-29,Staff,9999-01-01,1999-01-19
43035,Sven,Picaronny,1952-05-15,Senior Staff,9999-01-01,1990-02-09
43040,Ulises,Nittel,1953-01-12,Senior Staff,9999-01-01,1998-10-24
43043,Phule,Simmen,1955-01-12,Senior Staff,9999-01-01,2000-12-01
43044,Masako,Gustavson,1952-12-26,Technique Leader,9999-01-01,1999-02-12
43045,Howell,Birke,1952-12-13,Senior Staff,9999-01-01,1996-07-01
43054,Honglan,Fujisaki,1953-12-12,Technique Leader,9999-01-01,1993-06-10
43058,Hauke,Pearson,1955-05-02,Engineer,9999-01-01,1996-11-01
43065,Chinya,Vitiello,1953-05-30,Engineer,9999-01-01,1996-05-23
43067,Uinam,Champarnaud,1953-11-28,Staff,9999-01-01,1997-01-28
43068,Nikolaos,Halloran,1952-05-29,Senior Engineer,9999-01-01,1987-05-22
43076,Weicheng,Cooman,1953-03-03,Engineer,9999-01-01,1997-02-28
43078,Radhia,Wuwongse,1953-02-11,Senior Staff,9999-01-01,1997-12-31
43079,Subhankar,Schoegge,1952-09-03,Senior Staff,9999-01-01,2001-03-16
43080,Leucio,Piancastelli,1954-12-29,Engineer,9999-01-01,1996-07-31
43083,Candido,Bennis,1953-09-15,Senior Staff,9999-01-01,1994-08-25
43091,Nishit,Candan,1955-06-20,Senior Staff,9999-01-01,1998-11-14
43096,Gal,Kruskal,1954-09-02,Senior Staff,9999-01-01,1990-07-05
43097,Jaques,Vilarrasa,1955-08-18,Technique Leader,9999-01-01,1994-10-23
43107,Tooru,Verspoor,1954-04-23,Senior Staff,9999-01-01,1986-06-24
43110,Vitali,Perna,1954-02-26,Senior Staff,9999-01-01,1990-05-07
43124,Kwee,Rijckaert,1955-05-27,Senior Staff,9999-01-01,2001-12-24
43129,Munir,Keohane,1955-06-15,Staff,9999-01-01,1995-05-05
43132,Pramod,Zumaque,1952-03-31,Engineer,9999-01-01,2000-01-13
43136,Navin,Litzler,1952-04-17,Staff,9999-01-01,1998-01-21
43144,Radhika,Sanella,1955-10-10,Staff,9999-01-01,1993-12-04
43157,Jianhao,Litecky,1955-03-08,Senior Engineer,9999-01-01,1997-04-15
43158,Tiina,Gajiwala,1954-03-01,Senior Staff,9999-01-01,1992-12-30
43166,Gonzalo,Setiz,1954-03-22,Senior Staff,9999-01-01,1998-06-22
43174,Mariusz,Aamodt,1955-05-19,Staff,9999-01-01,1998-02-24
43181,Hugh,Iisaka,1953-12-30,Senior Staff,9999-01-01,2001-03-30
43185,Alselm,Kisuki,1955-02-23,Senior Engineer,9999-01-01,1988-06-13
43186,Avishai,Schahn,1954-12-30,Staff,9999-01-01,1999-03-29
43189,Oscal,Ranft,1954-07-18,Senior Engineer,9999-01-01,1988-05-25
43190,Stepehn,Remmele,1954-11-16,Technique Leader,9999-01-01,1992-06-03
43193,Heng,Rothenberg,1955-12-02,Engineer,9999-01-01,1997-04-24
43196,Along,Socorro,1953-05-01,Senior Staff,9999-01-01,1998-12-21
43200,Geraldo,Plessier,1953-02-03,Senior Staff,9999-01-01,1998-03-24
43203,Chuanyi,Androutsos,1954-10-13,Engineer,9999-01-01,1999-06-26
43207,Itzchak,Shihab,1953-08-06,Senior Staff,9999-01-01,1994-04-07
43215,Richara,Garnham,1955-08-19,Senior Engineer,9999-01-01,1988-03-28
43217,DAIDA,Pappas,1952-09-19,Senior Staff,9999-01-01,1987-08-02
43222,Lenore,Angelopoulos,1953-04-12,Senior Staff,9999-01-01,1993-05-18
43224,Rafail,Kavraki,1954-12-09,Senior Engineer,9999-01-01,1989-09-21
43229,Uzi,Broomell,1954-10-31,Staff,9999-01-01,1997-11-04
43232,Hugo,Riefers,1955-02-10,Senior Staff,9999-01-01,2001-11-26
43241,Adam,Kisuki,1954-07-09,Senior Staff,9999-01-01,2000-04-19
43249,Bedrich,Vitiello,1953-04-18,Senior Staff,9999-01-01,1995-10-11
43250,Shunichi,Jansen,1952-05-15,Staff,9999-01-01,1998-03-03
43261,Erzsebet,Itzigehl,1953-08-06,Senior Staff,9999-01-01,2002-07-13
43281,Peer,Bakhtari,1952-08-05,Engineer,9999-01-01,1996-06-08
43284,Vishu,Buescher,1955-06-09,Senior Engineer,9999-01-01,1990-05-14
43286,Kwangjo,Langford,1953-09-14,Technique Leader,9999-01-01,1998-03-21
43289,Satosi,Biran,1954-06-07,Senior Staff,9999-01-01,1988-02-25
43296,Shietung,Kropatsch,1952-06-17,Senior Staff,9999-01-01,2001-03-19
43300,Francesca,Aseltine,1954-02-04,Senior Engineer,9999-01-01,1995-08-22
43302,Nathalie,Vickson,1955-09-10,Engineer,9999-01-01,1995-07-03
43306,Frederique,Zweizig,1952-11-09,Senior Engineer,9999-01-01,1989-09-05
43311,Hongzue,Chinal,1955-05-16,Senior Staff,9999-01-01,2000-04-03
43313,Quingbo,Plavsic,1955-03-20,Staff,9999-01-01,1999-07-25
43315,Arunachalam,Neiman,1952-10-08,Staff,9999-01-01,1994-08-05
43325,Zhonghui,McFarlan,1954-01-27,Senior Staff,9999-01-01,2001-01-01
43333,Pohua,Zedlitz,1953-04-07,Senior Staff,9999-01-01,1999-07-30
43337,Mario,Cooman,1953-10-14,Technique Leader,9999-01-01,1995-06-05
43338,Xuejun,Coullard,1954-05-01,Senior Staff,9999-01-01,1997-01-27
43353,Mang,Arlazarov,1953-10-28,Technique Leader,9999-01-01,1999-03-31
43355,Taizo,Ermel,1953-10-16,Senior Engineer,9999-01-01,1990-10-18
43367,Conal,Kisuki,1952-03-12,Senior Engineer,9999-01-01,1996-12-20
43370,Udi,Waleschkowski,1955-07-21,Senior Staff,9999-01-01,2002-03-09
43372,Mahendra,Fadgyas,1953-10-24,Senior Staff,9999-01-01,1989-03-13
43373,Wanqing,Serov,1952-09-03,Senior Engineer,9999-01-01,1988-03-04
43386,Tomokazu,Dahlbom,1952-03-16,Engineer,9999-01-01,1997-06-24
43387,Fuqing,Syang,1954-09-07,Senior Staff,9999-01-01,1993-11-12
43393,Renee,Fraisse,1953-02-05,Senior Staff,9999-01-01,1999-01-02
43399,Yagil,Schach,1952-05-30,Staff,9999-01-01,1999-07-15
43403,Giordano,Giarratana,1955-08-09,Senior Staff,9999-01-01,1999-10-05
43410,Pranas,Masand,1952-09-18,Senior Staff,9999-01-01,1997-07-13
43412,Magdalena,Fabrizio,1952-09-15,Staff,9999-01-01,1997-09-19
43419,Hugh,Rijckaert,1955-03-21,Senior Engineer,9999-01-01,1999-12-18
43420,Ziya,Kolinko,1952-08-02,Senior Staff,9999-01-01,1986-01-31
43423,Menkae,Michaeli,1952-07-07,Senior Staff,9999-01-01,1999-05-11
43428,Elgin,Zallocco,1953-03-11,Engineer,9999-01-01,1997-12-27
43438,Sampalli,Zultner,1955-10-12,Senior Staff,9999-01-01,1999-07-13
43441,Kazuhiro,Akiyama,1952-11-23,Senior Staff,9999-01-01,2002-07-30
43445,Sudhanshu,Calkin,1955-02-20,Senior Staff,9999-01-01,2001-03-03
43447,Lakshmi,Gente,1954-05-06,Senior Engineer,9999-01-01,1996-09-23
43448,Gilbert,Preusig,1953-02-28,Senior Engineer,9999-01-01,1991-02-16
43451,Mooi,Kadhim,1952-04-16,Senior Staff,9999-01-01,1998-09-19
43455,Kshitij,Tischendorf,1955-04-30,Technique Leader,9999-01-01,1999-06-09
43461,Chiranjit,Birrer,1954-10-29,Staff,9999-01-01,1998-06-17
43476,Shaw,Wuwongse,1952-08-04,Senior Staff,9999-01-01,1995-10-15
43479,Christoph,Leuchs,1955-09-10,Engineer,9999-01-01,1996-12-24
43481,Emran,Oskamp,1953-10-28,Engineer,9999-01-01,1997-10-30
43487,Kristof,Ducloy,1952-11-12,Senior Staff,9999-01-01,2000-06-03
43493,Sukumar,Rabehasaina,1955-11-30,Engineer,9999-01-01,1998-11-30
43498,Pranav,Taubman,1952-07-22,Senior Engineer,9999-01-01,1990-10-05
43501,Weiwu,Langford,1954-04-13,Senior Engineer,9999-01-01,1996-01-04
43512,Pranjal,Gopalakrishnan,1953-01-05,Senior Engineer,9999-01-01,1996-11-10
43516,Marc,Giaccio,1953-09-25,Senior Staff,9999-01-01,1996-12-07
43524,Denis,Rassart,1953-10-03,Staff,9999-01-01,1996-06-29
43540,Vishu,Veeraraghavan,1955-06-24,Engineer,9999-01-01,1995-10-27
43545,Amstein,Melichar,1955-12-02,Senior Staff,9999-01-01,1994-01-10
43552,Florian,Winter,1953-09-24,Staff,9999-01-01,1995-12-21
43556,Hairong,Crabtree,1954-12-06,Senior Staff,9999-01-01,1993-12-29
43573,Jianwen,Nicolson,1954-11-16,Senior Staff,9999-01-01,1995-06-28
43576,Elvis,Wissmann,1953-10-16,Senior Staff,9999-01-01,1990-06-22
43580,Saeed,Coors,1955-08-14,Staff,9999-01-01,1998-08-26
43582,Kankanahalli,Demizu,1953-01-27,Technique Leader,9999-01-01,1988-08-30
43584,Houman,Pokrovskii,1954-02-26,Engineer,9999-01-01,1994-12-09
43589,Chikara,Thimonier,1955-11-28,Senior Engineer,9999-01-01,1989-01-05
43593,Chuanti,Zaccaria,1953-01-25,Senior Staff,9999-01-01,2001-03-29
43594,Moni,Hoogerwoord,1954-05-17,Senior Staff,9999-01-01,1996-08-05
43605,Boalin,Rodite,1953-10-15,Senior Staff,9999-01-01,1999-11-19
43610,Turgut,Cronin,1953-04-28,Staff,9999-01-01,1999-12-06
43612,Mariangiola,Thombley,1955-10-03,Senior Engineer,9999-01-01,1996-02-02
43616,Conor,Montemayor,1953-11-08,Staff,9999-01-01,1996-11-10
43624,Tokuyasu,Pesch,1953-11-14,Senior Staff,9999-01-01,1992-03-26
43648,Sigeru,Wixon,1953-04-26,Senior Staff,9999-01-01,2000-09-03
43649,Idoia,Petersohn,1954-03-29,Senior Staff,9999-01-01,1991-02-23
43652,Irena,Kuszyk,1955-05-07,Engineer,9999-01-01,1996-07-03
43658,Hatem,Lieberherr,1952-04-01,Engineer,9999-01-01,1996-10-14
43659,Aron,Pouyioutas,1955-02-13,Senior Staff,9999-01-01,1997-12-24
43668,Tadahiko,Tchuente,1954-09-02,Staff,9999-01-01,1999-02-07
43678,Shawna,Bernick,1954-08-04,Senior Staff,9999-01-01,1991-07-23
43684,Tommaso,Ducloy,1953-06-16,Engineer,9999-01-01,1999-11-01
43689,Almudena,Bugrara,1952-09-04,Senior Staff,9999-01-01,1992-07-30
43693,Khoa,Lorcy,1952-10-28,Staff,9999-01-01,1995-11-16
43703,Hongzhu,Menyhert,1952-09-09,Senior Staff,9999-01-01,2001-09-25
43709,Mohua,Munck,1953-11-17,Staff,9999-01-01,1997-06-20
43710,Christfried,Merey,1954-01-20,Senior Staff,9999-01-01,2001-10-03
43720,Adel,McConalogue,1953-02-10,Senior Staff,9999-01-01,1991-08-08
43724,Valdiodio,Encarnacion,1954-01-07,Engineer,9999-01-01,1997-01-01
43732,Dietrich,Coorg,1955-07-25,Senior Staff,9999-01-01,2001-09-11
43737,Debatosh,Beerel,1952-02-03,Senior Engineer,9999-01-01,1993-05-04
43745,Temple,Thambidurai,1955-07-30,Senior Staff,9999-01-01,2001-11-10
43748,Parke,Quadeer,1953-11-08,Senior Staff,9999-01-01,1996-08-31
43756,Minghong,Himler,1952-08-18,Senior Staff,9999-01-01,1993-10-13
43757,Anyuan,Bratten,1953-09-26,Senior Staff,9999-01-01,1992-07-07
43762,Fatemeh,Markovitch,1954-05-12,Senior Staff,9999-01-01,1993-03-29
43772,Rosalyn,Hemaspaandra,1952-09-03,Engineer,9999-01-01,1997-10-02
43776,Xuedong,Feldhoffer,1954-05-10,Senior Staff,9999-01-01,2002-01-26
43780,Susanne,Honglei,1952-12-09,Staff,9999-01-01,1996-11-17
43781,Kazuhiko,Pauthner,1952-06-01,Engineer,9999-01-01,1998-03-31
43789,Youngkon,Serot,1955-11-23,Engineer,9999-01-01,1999-12-24
43791,Bluma,Lupu,1953-10-10,Engineer,9999-01-01,1999-04-04
43806,Chenye,Fontan,1954-08-28,Senior Staff,9999-01-01,1995-01-13
43809,Adin,Thiran,1955-03-11,Senior Staff,9999-01-01,2002-04-20
43814,Minghong,Hutter,1954-11-21,Staff,9999-01-01,1998-07-02
43815,Conrado,Asmuth,1955-07-22,Senior Staff,9999-01-01,1997-04-04
43820,Keung,Botman,1953-05-17,Staff,9999-01-01,1994-04-26
43843,Qingxiang,Detkin,1955-08-07,Staff,9999-01-01,1995-11-15
43845,Naftali,Krohn,1952-02-05,Engineer,9999-01-01,1999-04-01
43854,Kwee,Lally,1954-02-21,Senior Staff,9999-01-01,2000-07-31
43862,Reinhold,Eppinger,1953-05-23,Senior Staff,9999-01-01,1999-09-05
43868,Alagu,Valiente,1953-04-01,Senior Staff,9999-01-01,2001-12-07
43883,Zhigen,Aseltine,1953-10-31,Senior Staff,9999-01-01,1992-01-23
43887,Kwan,Giveon,1952-03-26,Senior Staff,9999-01-01,1999-03-11
43898,Zdislav,Hempstead,1953-09-10,Senior Staff,9999-01-01,2000-06-26
43900,Monique,Thombley,1953-05-01,Senior Staff,9999-01-01,1999-09-11
43909,Huican,Alblas,1953-10-09,Senior Staff,9999-01-01,1999-10-14
43912,Heeju,Wilharm,1954-01-10,Staff,9999-01-01,1996-08-21
43914,Elvia,Reghbati,1953-12-08,Assistant Engineer,9999-01-01,1998-11-29
43916,Tse,Schwartzburd,1953-09-29,Senior Engineer,9999-01-01,1991-07-17
43917,Heng,Conti,1952-12-15,Engineer,9999-01-01,1997-05-13
43921,Valter,Pettis,1954-07-03,Engineer,9999-01-01,1996-03-29
43932,Zhensheng,Seiwald,1954-09-18,Senior Engineer,9999-01-01,1987-02-13
43941,Khatoun,Zambonelli,1953-11-09,Senior Staff,9999-01-01,1987-06-16
43944,Denis,Dulli,1953-10-06,Technique Leader,9999-01-01,1994-09-23
43946,Kankanahalli,Swist,1955-11-24,Senior Staff,9999-01-01,1991-11-23
43948,Kwangyoen,Kroha,1953-12-27,Senior Staff,9999-01-01,1996-06-11
43964,Neelam,Greibach,1953-04-29,Engineer,9999-01-01,1995-08-17
43965,Syozo,Hasham,1952-03-21,Senior Staff,9999-01-01,1989-08-07
43981,Margo,Liesche,1953-09-05,Senior Engineer,9999-01-01,1990-11-14
43982,Cathie,Middleton,1953-04-07,Senior Engineer,9999-01-01,1995-05-17
43986,Ghassan,Haumacher,1952-07-25,Technique Leader,9999-01-01,1989-01-30
43989,Kristof,Gladwell,1955-10-20,Senior Engineer,9999-01-01,1992-09-04
43994,Fusako,Burnard,1952-04-05,Senior Staff,9999-01-01,2001-04-24
44003,Siddarth,Heemskerk,1952-10-29,Senior Staff,9999-01-01,1990-11-27
44015,Yuguang,Limongiello,1955-11-08,Staff,9999-01-01,1996-11-24
44022,Chiranjit,Dayang,1955-11-13,Senior Engineer,9999-01-01,1999-09-23
44024,Nidapan,Peac,1955-05-01,Staff,9999-01-01,1995-08-29
44025,Dines,Thebaut,1954-03-06,Senior Staff,9999-01-01,1998-03-08
44029,Karlis,Heping,1955-08-09,Senior Staff,9999-01-01,1991-12-24
44042,Susuma,Ladret,1953-03-10,Senior Staff,9999-01-01,2002-03-04
44044,Phule,Rosch,1955-11-15,Engineer,9999-01-01,1998-12-10
44055,Dipankar,Ouhyoung,1955-02-09,Senior Staff,9999-01-01,2000-01-16
44056,Florian,McFarlin,1952-09-30,Senior Engineer,9999-01-01,1993-02-22
44062,Yurij,Hertweck,1953-08-14,Senior Staff,9999-01-01,1999-05-24
44070,Luerbio,Onuegbe,1953-01-11,Senior Staff,9999-01-01,1999-04-21
44080,Kazunori,Gerlach,1953-12-18,Senior Staff,9999-01-01,1997-10-21
44086,Kinh,Demizu,1952-04-21,Senior Staff,9999-01-01,2000-09-01
44088,Uwe,Ohori,1952-10-13,Senior Staff,9999-01-01,1996-11-06
44096,Ingmar,Schoegge,1952-10-02,Senior Engineer,9999-01-01,1995-04-21
44097,Shim,Luga,1955-08-01,Senior Engineer,9999-01-01,1986-10-28
44099,Shridhar,Gruenwald,1955-01-06,Senior Staff,9999-01-01,1993-02-27
44104,Idoia,Sridhar,1955-07-01,Senior Staff,9999-01-01,2001-01-29
44110,Duri,Kalloufi,1954-08-01,Senior Staff,9999-01-01,1994-02-03
44111,Sugwoo,Streit,1955-11-22,Senior Staff,9999-01-01,1993-07-23
44117,Trygve,Bernardinello,1954-07-18,Senior Staff,9999-01-01,1999-01-23
44120,Mang,Mayerwieser,1954-06-09,Engineer,9999-01-01,1995-08-11
44125,Douadi,Conia,1952-07-26,Senior Staff,9999-01-01,1987-07-04
44130,Zongyan,Winter,1952-04-29,Senior Engineer,9999-01-01,1997-08-13
44135,JoAnna,Neimat,1952-12-12,Senior Staff,9999-01-01,1999-08-02
44148,Fun,Marchesini,1954-09-21,Senior Staff,9999-01-01,1988-12-06
44154,Yefim,Aloia,1953-09-06,Senior Staff,9999-01-01,2002-03-17
44161,Miyeon,Daescu,1955-05-22,Engineer,9999-01-01,1999-06-21
44164,Becky,McClure,1955-03-12,Engineer,9999-01-01,1997-05-09
44165,Greger,Heuser,1953-01-02,Senior Staff,9999-01-01,1988-06-23
44166,Kenroku,Felcyn,1955-12-06,Staff,9999-01-01,1999-12-17
44168,Stella,Tiemann,1952-02-14,Engineer,9999-01-01,1996-08-17
44178,Jackson,Schmezko,1952-02-28,Senior Staff,9999-01-01,1992-07-06
44189,Shaibal,Mitzlaff,1954-04-03,Engineer,9999-01-01,1997-01-27
44192,Noritoshi,Terekhov,1955-07-23,Senior Staff,9999-01-01,1999-02-07
44193,Fatemeh,Billingsley,1955-04-15,Senior Engineer,9999-01-01,1999-01-03
44197,Geraldo,Krichel,1955-01-04,Senior Staff,9999-01-01,1995-09-11
44199,Jagoda,Vickson,1954-07-06,Senior Staff,9999-01-01,1999-12-22
44215,Mary,Hiroyama,1952-11-29,Senior Staff,9999-01-01,1992-05-07
44216,Jacqueline,Condotta,1954-04-20,Senior Staff,9999-01-01,1995-01-29
44224,Shietung,Selenyi,1953-01-15,Senior Engineer,9999-01-01,1986-10-22
44230,Pranay,Angel,1955-08-08,Engineer,9999-01-01,1998-07-21
44234,Kenroku,Pardalos,1954-05-10,Engineer,9999-01-01,1999-03-14
44235,Khun,Servi,1954-09-20,Engineer,9999-01-01,1998-07-13
44236,Chikako,Vieth,1954-12-21,Senior Staff,9999-01-01,1998-12-09
44239,Sachin,Berstel,1955-05-02,Staff,9999-01-01,1997-08-26
44253,Kristin,Merli,1955-07-13,Senior Engineer,9999-01-01,1996-10-21
44262,Sanjit,Petereit,1953-05-22,Senior Staff,9999-01-01,1987-04-01
44283,Ult,Peris,1954-06-20,Senior Engineer,9999-01-01,1990-12-03
44285,Keiichiro,Chimia,1954-11-16,Assistant Engineer,9999-01-01,1995-07-15
44287,Constantijn,Krohm,1954-06-23,Senior Staff,9999-01-01,1999-05-20
44288,Ingemar,Baja,1953-03-09,Senior Staff,9999-01-01,1993-01-28
